customer_id,signup_date,acquisition_channel,age,city_tier
CUST02112,2023-12-17,Organic Search,53,Tier 3
CUST02113,2023-07-25,Organic Search,39,Tier 2
CUST02114,2024-01-01,Referral,34,Tier 2
CUST02115,2023-09-23,Organic Search,24,Tier 1
CUST02116,2023-08-24,Social Media,21,Tier 2
CUST02117,2023-11-21,Organic Search,59,Tier 1
CUST02118,2023-10-03,Social Media,39,Tier 1
CUST02119,2023-11-19,Paid Ads,31,Tier 2
CUST02120,2023-12-14,Social Media,36,Tier 2
CUST02121,2023-12-03,Social Media,42,Tier 1
CUST02122,2023-12-26,Paid Ads,45,Tier 3
CUST02123,2023-10-27,Organic Search,22,Tier 3
CUST02124,2023-12-24,Social Media,40,Tier 2
CUST02125,2023-07-09,Email,42,Tier 2
CUST02126,2024-01-02,Organic Search,58,Tier 3
CUST02127,2023-12-20,Organic Search,28,Tier 1
CUST02128,2023-11-27,Social Media,20,Tier 2
CUST02129,2023-12-07,Organic Search,58,Tier 1
CUST02130,2024-01-13,Email,24,Tier 1
CUST02131,2024-01-13,Paid Ads,36,Tier 2
CUST02132,2023-08-11,Social Media,35,Tier 2
CUST02133,2023-08-22,Referral,56,Tier 1
CUST02134,2024-01-03,Referral,41,Tier 1
CUST02135,2023-09-12,Organic Search,48,Tier 2
CUST02136,2023-08-08,Social Media,39,Tier 2
CUST02137,2023-10-30,Organic Search,28,Tier 2
CUST02138,2023-07-15,Email,31,Tier 1
CUST02139,2024-01-15,Paid Ads,30,Tier 2
CUST02140,2023-12-04,Organic Search,27,Tier 1
CUST02141,2023-10-31,Referral,22,Tier 1
CUST02142,2023-10-19,Organic Search,57,Tier 2
CUST02143,2023-11-08,Email,42,Tier 2
CUST02144,2023-09-21,Social Media,52,Tier 1
CUST02145,2023-07-10,Social Media,57,Tier 1
CUST02146,2023-09-30,Organic Search,59,Tier 2
CUST02147,2023-07-29,Paid Ads,23,Tier 1
CUST02148,2023-08-04,Social Media,33,Tier 1
CUST02149,2023-07-06,Paid Ads,22,Tier 1
CUST02150,2023-11-17,Paid Ads,57,Tier 1
CUST02151,2023-10-19,Organic Search,26,Tier 1
CUST02152,2023-08-07,Paid Ads,42,Tier 3
CUST02153,2023-09-15,Social Media,46,Tier 2
CUST02154,2023-10-01,Paid Ads,45,Tier 2
CUST02155,2023-11-24,Email,19,Tier 2
CUST02156,2023-09-05,Paid Ads,52,Tier 2
CUST02157,2023-11-13,Paid Ads,35,Tier 3
CUST02158,2023-07-08,Organic Search,55,Tier 2
CUST02159,2023-10-30,Organic Search,56,Tier 1
CUST02160,2023-09-22,Paid Ads,44,Tier 2
CUST02161,2023-12-22,Email,42,Tier 1
CUST02162,2023-11-09,Paid Ads,57,Tier 2
CUST02163,2023-12-26,Paid Ads,39,Tier 2
CUST02164,2023-09-23,Paid Ads,48,Tier 3
CUST02165,2024-01-11,Organic Search,31,Tier 2
CUST02166,2023-08-14,Referral,55,Tier 1
CUST02167,2023-11-13,Paid Ads,21,Tier 1
CUST02168,2023-09-25,Organic Search,50,Tier 1
CUST02169,2023-07-16,Organic Search,53,Tier 1
CUST02170,2023-09-15,Referral,37,Tier 1
CUST02171,2024-01-11,Organic Search,32,Tier 1
CUST02172,2023-07-09,Social Media,40,Tier 1
CUST02173,2023-08-29,Organic Search,35,Tier 3
CUST02174,2023-09-16,Referral,22,Tier 1
CUST02175,2023-09-15,Social Media,58,Tier 1
CUST02176,2023-09-09,Email,37,Tier 1
CUST02177,2023-07-15,Organic Search,55,Tier 2
CUST02178,2023-09-09,Organic Search,20,Tier 1
CUST02179,2023-10-10,Paid Ads,33,Tier 2
CUST02180,2023-12-16,Paid Ads,20,Tier 1
CUST02181,2023-07-22,Organic Search,29,Tier 2
CUST02182,2023-11-29,Organic Search,41,Tier 3
CUST02183,2023-10-21,Email,28,Tier 1
CUST02184,2023-12-19,Paid Ads,21,Tier 1
CUST02185,2023-07-01,Organic Search,23,Tier 2
CUST02186,2023-07-10,Organic Search,21,Tier 2
CUST02187,2023-10-18,Referral,56,Tier 2
CUST02188,2024-01-16,Paid Ads,31,Tier 2
CUST02189,2023-12-31,Social Media,37,Tier 2
CUST02190,2023-10-21,Paid Ads,58,Tier 2
CUST02191,2023-08-19,Organic Search,53,Tier 1
CUST02192,2023-07-12,Paid Ads,42,Tier 1
CUST02193,2023-09-27,Paid Ads,42,Tier 2
CUST02194,2024-01-04,Social Media,35,Tier 3
CUST02195,2023-12-01,Email,58,Tier 3
CUST02196,2023-10-20,Organic Search,28,Tier 3
CUST02197,2023-09-16,Referral,20,Tier 2
CUST02198,2023-12-16,Paid Ads,41,Tier 2
CUST02199,2023-12-11,Referral,24,Tier 2
CUST02200,2023-10-29,Referral,20,Tier 1
CUST02201,2023-07-23,Organic Search,39,Tier 2
CUST02202,2023-12-18,Paid Ads,53,Tier 1
CUST02203,2023-11-11,Paid Ads,47,Tier 1
CUST02204,2024-01-13,Email,25,Tier 2
CUST02205,2023-12-18,Paid Ads,47,Tier 2
CUST02206,2023-07-25,Referral,55,Tier 1
CUST02207,2023-07-18,Social Media,41,Tier 1
CUST02208,2024-01-06,Organic Search,51,Tier 3
CUST02209,2023-11-18,Organic Search,26,Tier 2
CUST02210,2023-08-12,Email,30,Tier 2
CUST02211,2023-09-16,Organic Search,28,Tier 1
CUST02212,2023-07-28,Social Media,33,Tier 1
CUST02213,2023-11-23,Paid Ads,42,Tier 1
CUST02214,2023-08-28,Paid Ads,44,Tier 2
CUST02215,2024-01-04,Organic Search,57,Tier 2
CUST02216,2023-09-01,Social Media,21,Tier 1
CUST02217,2024-01-01,Organic Search,20,Tier 1
CUST02218,2023-09-30,Social Media,24,Tier 1
CUST02219,2023-12-26,Paid Ads,39,Tier 2
CUST02220,2023-08-25,Social Media,27,Tier 1
CUST02221,2023-12-02,Email,28,Tier 2
CUST02222,2023-12-07,Organic Search,54,Tier 2
CUST02223,2023-10-19,Social Media,21,Tier 3
CUST02224,2023-11-14,Organic Search,59,Tier 2
CUST02225,2023-09-06,Paid Ads,42,Tier 1
CUST02226,2023-08-15,Organic Search,40,Tier 2
CUST02227,2023-09-05,Social Media,32,Tier 2
CUST02228,2023-12-01,Referral,45,Tier 1
CUST02229,2023-11-13,Email,51,Tier 2
CUST02230,2023-07-06,Paid Ads,40,Tier 3
CUST02231,2023-07-24,Social Media,47,Tier 1
CUST02232,2023-12-23,Organic Search,37,Tier 2
CUST02233,2023-10-02,Referral,37,Tier 3
CUST02234,2023-12-20,Organic Search,24,Tier 2
CUST02235,2023-07-13,Referral,37,Tier 2
CUST02236,2024-01-13,Social Media,31,Tier 1
CUST02237,2023-07-25,Social Media,44,Tier 1
CUST02238,2023-11-25,Email,40,Tier 2
CUST02239,2023-10-26,Paid Ads,39,Tier 2
CUST02240,2023-09-20,Email,54,Tier 3
CUST02241,2023-10-19,Organic Search,20,Tier 1
CUST02242,2023-09-20,Email,48,Tier 2
CUST02243,2023-09-04,Email,45,Tier 1
CUST02244,2023-08-14,Social Media,25,Tier 1
CUST02245,2023-10-22,Paid Ads,38,Tier 1
CUST02246,2023-12-22,Organic Search,49,Tier 1
CUST02247,2023-09-01,Paid Ads,41,Tier 1
CUST02248,2023-09-14,Email,31,Tier 1
CUST02249,2023-10-22,Organic Search,35,Tier 1
CUST02250,2023-10-19,Organic Search,22,Tier 3
CUST02251,2023-12-30,Social Media,32,Tier 2
CUST02252,2023-11-24,Email,38,Tier 1
CUST02253,2023-08-04,Paid Ads,31,Tier 3
CUST02254,2023-08-22,Paid Ads,21,Tier 2
CUST02255,2023-07-26,Social Media,44,Tier 3
CUST02256,2023-07-14,Organic Search,44,Tier 1
CUST02257,2023-10-26,Social Media,36,Tier 2
CUST02258,2023-08-14,Organic Search,50,Tier 3
CUST02259,2023-12-19,Social Media,32,Tier 1
CUST02260,2024-01-09,Paid Ads,21,Tier 3
CUST02261,2023-08-20,Paid Ads,19,Tier 3
CUST02262,2023-12-18,Email,44,Tier 3
CUST02263,2023-10-27,Email,42,Tier 1
CUST02264,2023-11-28,Organic Search,53,Tier 1
CUST02265,2023-12-31,Social Media,32,Tier 1
CUST02266,2023-07-19,Organic Search,21,Tier 3
CUST02267,2023-09-20,Referral,31,Tier 1
CUST02268,2023-09-14,Social Media,32,Tier 2
CUST02269,2023-12-30,Paid Ads,39,Tier 1
CUST02270,2023-09-30,Social Media,44,Tier 1
CUST02271,2024-01-04,Paid Ads,21,Tier 1
CUST02272,2024-01-03,Organic Search,58,Tier 2
CUST02273,2023-08-02,Referral,22,Tier 3
CUST02274,2023-11-24,Email,54,Tier 1
CUST02275,2023-07-28,Paid Ads,19,Tier 3
CUST02276,2023-10-31,Paid Ads,58,Tier 2
CUST02277,2023-12-27,Paid Ads,51,Tier 2
CUST02278,2023-11-03,Referral,25,Tier 2
CUST02279,2023-12-24,Organic Search,29,Tier 1
CUST02280,2023-08-06,Paid Ads,45,Tier 1
CUST02281,2023-12-01,Paid Ads,32,Tier 2
CUST02282,2023-10-07,Paid Ads,40,Tier 1
CUST02283,2023-10-06,Paid Ads,34,Tier 2
CUST02284,2023-11-04,Organic Search,30,Tier 1
CUST02285,2023-12-15,Organic Search,28,Tier 2
CUST02286,2023-09-18,Organic Search,42,Tier 1
CUST02287,2023-08-07,Referral,36,Tier 2
CUST02288,2023-09-15,Organic Search,40,Tier 1
CUST02289,2023-11-03,Social Media,27,Tier 3
CUST02290,2023-09-25,Social Media,35,Tier 1
CUST02291,2023-08-23,Social Media,56,Tier 2
CUST02292,2023-11-27,Social Media,58,Tier 2
CUST02293,2023-07-16,Organic Search,31,Tier 2
CUST02294,2023-07-28,Organic Search,55,Tier 1
CUST02295,2023-12-10,Paid Ads,24,Tier 2
CUST02296,2024-01-04,Organic Search,39,Tier 1
CUST02297,2023-12-20,Social Media,54,Tier 1
CUST02298,2023-08-15,Email,25,Tier 2
CUST02299,2023-09-10,Social Media,54,Tier 2
CUST02300,2023-12-30,Organic Search,43,Tier 2
CUST02301,2023-09-23,Referral,29,Tier 3
CUST02302,2023-07-26,Organic Search,32,Tier 1
CUST02303,2023-09-23,Paid Ads,47,Tier 3
CUST02304,2023-11-30,Paid Ads,28,Tier 1
CUST02305,2023-09-03,Social Media,23,Tier 2
CUST02306,2023-11-11,Paid Ads,26,Tier 2
CUST02307,2023-11-28,Referral,23,Tier 2
CUST02308,2023-10-23,Referral,42,Tier 1
CUST02309,2023-09-02,Social Media,58,Tier 2
CUST02310,2023-09-25,Organic Search,44,Tier 1
CUST02311,2023-12-18,Social Media,24,Tier 1
CUST02312,2023-10-15,Social Media,34,Tier 1
CUST02313,2023-11-28,Organic Search,54,Tier 2
CUST02314,2023-10-04,Organic Search,30,Tier 1
CUST02315,2023-12-05,Organic Search,29,Tier 1
CUST02316,2023-09-15,Organic Search,21,Tier 1
CUST02317,2023-11-23,Paid Ads,55,Tier 1
CUST02318,2023-09-25,Referral,24,Tier 3
CUST02319,2023-11-26,Paid Ads,37,Tier 3
CUST02320,2023-08-26,Paid Ads,36,Tier 1
CUST02321,2023-10-11,Referral,34,Tier 2
CUST02322,2023-11-28,Organic Search,41,Tier 2
CUST02323,2023-09-29,Social Media,55,Tier 2
CUST02324,2023-08-14,Paid Ads,27,Tier 2
CUST02325,2023-12-19,Email,21,Tier 1
CUST02326,2023-09-26,Paid Ads,26,Tier 2
CUST02327,2023-10-23,Email,56,Tier 1
CUST02328,2023-08-16,Organic Search,22,Tier 1
CUST02329,2023-12-15,Social Media,30,Tier 2
CUST02330,2023-12-26,Organic Search,49,Tier 2
CUST02331,2023-12-17,Social Media,43,Tier 1
CUST02332,2023-11-12,Paid Ads,34,Tier 2
CUST02333,2023-08-19,Organic Search,32,Tier 2
CUST02334,2023-12-23,Email,31,Tier 3
CUST02335,2023-09-22,Organic Search,59,Tier 2
CUST02336,2023-09-29,Social Media,25,Tier 2
CUST02337,2023-11-11,Referral,30,Tier 2
CUST02338,2023-09-29,Social Media,55,Tier 1
CUST02339,2023-11-14,Organic Search,22,Tier 1
CUST02340,2023-10-17,Email,20,Tier 1
CUST02341,2023-08-26,Email,53,Tier 2
CUST02342,2023-07-31,Social Media,21,Tier 2
CUST02343,2023-07-21,Organic Search,22,Tier 3
CUST02344,2023-09-28,Paid Ads,56,Tier 2
CUST02345,2023-08-09,Paid Ads,30,Tier 1
CUST02346,2023-10-20,Organic Search,37,Tier 1
CUST02347,2023-08-14,Paid Ads,28,Tier 1
CUST02348,2023-09-15,Paid Ads,19,Tier 2
CUST02349,2023-12-24,Social Media,35,Tier 2
CUST02350,2023-09-25,Referral,34,Tier 3
CUST02351,2023-11-25,Email,27,Tier 2
CUST02352,2023-10-09,Paid Ads,27,Tier 3
CUST02353,2023-10-25,Organic Search,27,Tier 2
CUST02354,2023-09-30,Referral,30,Tier 3
CUST02355,2023-11-22,Referral,59,Tier 2
CUST02356,2023-07-28,Referral,33,Tier 2
CUST02357,2023-12-16,Social Media,20,Tier 2
CUST02358,2024-01-10,Paid Ads,29,Tier 2
CUST02359,2023-07-25,Social Media,29,Tier 1
CUST02360,2023-08-27,Paid Ads,26,Tier 1
CUST02361,2023-08-10,Paid Ads,50,Tier 1
CUST02362,2023-11-11,Social Media,24,Tier 2
CUST02363,2023-09-13,Organic Search,38,Tier 2
CUST02364,2023-08-07,Organic Search,57,Tier 1
CUST02365,2023-11-11,Paid Ads,53,Tier 1
CUST02366,2023-12-20,Paid Ads,26,Tier 1
CUST02367,2023-09-13,Social Media,52,Tier 2
CUST02368,2023-11-19,Organic Search,37,Tier 1
CUST02369,2023-09-04,Organic Search,25,Tier 1
CUST02370,2023-12-15,Organic Search,49,Tier 1
CUST02371,2023-07-03,Organic Search,36,Tier 1
CUST02372,2023-10-25,Organic Search,58,Tier 3
CUST02373,2023-10-07,Email,32,Tier 1
CUST02374,2023-11-29,Paid Ads,57,Tier 2
CUST02375,2023-07-19,Social Media,54,Tier 2
CUST02376,2023-11-23,Referral,35,Tier 3
CUST02377,2024-01-08,Email,55,Tier 1
CUST02378,2023-10-24,Organic Search,27,Tier 1
CUST02379,2023-11-02,Organic Search,38,Tier 1
CUST02380,2023-09-26,Social Media,46,Tier 1
CUST02381,2023-08-04,Paid Ads,38,Tier 2
CUST02382,2024-01-06,Social Media,59,Tier 1
CUST02383,2023-07-01,Social Media,54,Tier 1
CUST02384,2023-11-30,Referral,45,Tier 3
CUST02385,2023-12-20,Referral,26,Tier 2
CUST02386,2023-12-24,Email,50,Tier 1
CUST02387,2023-11-03,Paid Ads,19,Tier 1
CUST02388,2023-09-27,Referral,35,Tier 1
CUST02389,2023-11-21,Paid Ads,27,Tier 3
CUST02390,2023-11-24,Organic Search,38,Tier 3
CUST02391,2023-11-28,Email,50,Tier 3
CUST02392,2023-07-25,Email,20,Tier 3
CUST02393,2023-07-16,Social Media,50,Tier 2
CUST02394,2023-12-29,Email,27,Tier 1
CUST02395,2023-09-11,Paid Ads,48,Tier 1
CUST02396,2023-11-06,Referral,38,Tier 2
CUST02397,2023-08-11,Social Media,56,Tier 3
CUST02398,2023-11-24,Email,19,Tier 1
CUST02399,2023-12-09,Organic Search,23,Tier 2
CUST02400,2023-09-18,Paid Ads,53,Tier 3
CUST02401,2023-10-12,Email,54,Tier 1
CUST02402,2023-12-30,Organic Search,19,Tier 3
CUST02403,2023-11-23,Organic Search,32,Tier 1
CUST02404,2023-08-03,Social Media,27,Tier 2
CUST02405,2023-09-27,Paid Ads,48,Tier 1
CUST02406,2023-11-02,Paid Ads,42,Tier 2
CUST02407,2023-08-14,Organic Search,22,Tier 2
CUST02408,2023-11-11,Paid Ads,32,Tier 1
CUST02409,2023-07-21,Social Media,43,Tier 3
CUST02410,2023-10-30,Organic Search,22,Tier 2
CUST02411,2023-09-08,Organic Search,43,Tier 2
CUST02412,2023-10-04,Email,28,Tier 1
CUST02413,2023-10-13,Referral,53,Tier 3
CUST02414,2023-08-17,Email,25,Tier 1
CUST02415,2023-08-08,Organic Search,31,Tier 1
CUST02416,2023-07-31,Paid Ads,22,Tier 1
CUST02417,2023-07-10,Social Media,54,Tier 1
CUST02418,2023-07-30,Organic Search,32,Tier 3
CUST02419,2023-07-18,Email,36,Tier 1
CUST02420,2024-01-04,Paid Ads,26,Tier 1
CUST02421,2023-09-26,Organic Search,50,Tier 3
CUST02422,2023-11-02,Social Media,45,Tier 2
CUST02423,2023-09-11,Social Media,55,Tier 2
CUST02424,2023-07-15,Email,41,Tier 1
CUST02425,2023-07-04,Organic Search,25,Tier 2
CUST02426,2024-01-07,Organic Search,30,Tier 1
CUST02427,2023-12-15,Email,43,Tier 3
CUST02428,2023-07-09,Email,21,Tier 2
CUST02429,2023-10-17,Organic Search,44,Tier 2
CUST02430,2023-11-14,Organic Search,22,Tier 1
CUST02431,2023-12-01,Organic Search,54,Tier 1
CUST02432,2023-11-09,Referral,33,Tier 1
CUST02433,2023-07-16,Social Media,50,Tier 1
CUST02434,2023-11-20,Referral,47,Tier 1
CUST02435,2023-10-07,Organic Search,28,Tier 2
CUST02436,2023-10-29,Referral,39,Tier 1
CUST02437,2023-08-21,Organic Search,34,Tier 2
CUST02438,2023-09-07,Paid Ads,37,Tier 1
CUST02439,2023-07-05,Social Media,47,Tier 1
CUST02440,2023-07-20,Paid Ads,36,Tier 2
CUST02441,2023-09-17,Paid Ads,34,Tier 2
CUST02442,2023-11-23,Organic Search,19,Tier 2
CUST02443,2023-10-19,Organic Search,20,Tier 1
CUST02444,2023-07-02,Email,33,Tier 2
CUST02445,2023-10-01,Email,57,Tier 1
CUST02446,2023-07-13,Social Media,46,Tier 1
CUST02447,2023-07-04,Email,19,Tier 2
CUST02448,2023-12-17,Email,23,Tier 1
CUST02449,2023-10-17,Organic Search,40,Tier 1
CUST02450,2023-09-12,Organic Search,54,Tier 3
CUST02451,2024-01-05,Referral,31,Tier 2
CUST02452,2023-10-03,Organic Search,19,Tier 1
CUST02453,2023-10-13,Email,34,Tier 2
CUST02454,2023-07-08,Organic Search,59,Tier 1
CUST02455,2023-09-05,Social Media,40,Tier 3
CUST02456,2024-01-07,Social Media,50,Tier 2
CUST02457,2023-10-18,Organic Search,34,Tier 1
CUST02458,2023-07-09,Organic Search,33,Tier 1
CUST02459,2023-10-25,Email,30,Tier 1
CUST02460,2023-07-11,Paid Ads,19,Tier 2
CUST02461,2023-10-07,Organic Search,35,Tier 2
CUST02462,2023-08-11,Social Media,59,Tier 1
CUST02463,2023-11-18,Organic Search,46,Tier 1
CUST02464,2023-12-11,Social Media,25,Tier 1
CUST02465,2023-10-28,Paid Ads,27,Tier 1
CUST02466,2023-11-18,Organic Search,40,Tier 1
CUST02467,2023-07-12,Email,44,Tier 2
CUST02468,2023-08-06,Paid Ads,30,Tier 2
CUST02469,2023-09-12,Organic Search,25,Tier 3
CUST02470,2023-09-11,Paid Ads,33,Tier 3
CUST02471,2023-08-21,Organic Search,56,Tier 2
CUST02472,2024-01-15,Organic Search,39,Tier 2
CUST02473,2023-11-07,Organic Search,32,Tier 3
CUST02474,2023-08-25,Paid Ads,20,Tier 1
CUST02475,2023-08-29,Organic Search,26,Tier 1
CUST02476,2023-07-23,Email,24,Tier 1
CUST02477,2023-10-11,Email,55,Tier 2
CUST02478,2023-08-09,Paid Ads,55,Tier 2
CUST02479,2023-09-02,Social Media,51,Tier 1
CUST02480,2023-09-23,Social Media,59,Tier 2
CUST02481,2023-11-28,Email,24,Tier 2
CUST02482,2023-12-04,Email,44,Tier 1
CUST02483,2023-12-26,Organic Search,57,Tier 1
CUST02484,2024-01-13,Social Media,59,Tier 1
CUST02485,2023-09-27,Organic Search,55,Tier 1
CUST02486,2023-07-31,Paid Ads,32,Tier 3
CUST02487,2023-12-25,Social Media,55,Tier 3
CUST02488,2023-07-20,Organic Search,26,Tier 3
CUST02489,2023-12-30,Organic Search,57,Tier 2
CUST02490,2023-11-07,Email,31,Tier 2
CUST02491,2023-11-30,Email,31,Tier 2
CUST02492,2023-07-13,Social Media,58,Tier 2
CUST02493,2023-10-30,Social Media,46,Tier 2
CUST02494,2023-10-11,Organic Search,36,Tier 2
CUST02495,2023-10-14,Organic Search,37,Tier 1
CUST02496,2023-10-27,Email,56,Tier 2
CUST02497,2023-09-08,Paid Ads,50,Tier 1
CUST02498,2024-01-11,Email,40,Tier 2
CUST02499,2024-01-02,Organic Search,20,Tier 1
CUST02500,2023-10-07,Paid Ads,31,Tier 1
CUST02501,2023-09-20,Paid Ads,41,Tier 3
CUST02502,2023-09-13,Email,43,Tier 1
CUST02503,2023-10-26,Paid Ads,46,Tier 1
CUST02504,2023-09-22,Paid Ads,29,Tier 1
CUST02505,2024-01-08,Paid Ads,51,Tier 3
CUST02506,2023-09-07,Organic Search,42,Tier 2
CUST02507,2023-08-28,Organic Search,20,Tier 2
CUST02508,2024-01-04,Paid Ads,48,Tier 3
CUST02509,2023-11-03,Paid Ads,35,Tier 1
CUST02510,2023-10-19,Paid Ads,58,Tier 1
CUST02511,2023-08-31,Paid Ads,52,Tier 1
CUST02512,2023-11-21,Email,56,Tier 2
CUST02513,2023-11-05,Social Media,40,Tier 2
CUST02514,2023-10-13,Organic Search,23,Tier 1
CUST02515,2023-09-06,Organic Search,58,Tier 1
CUST02516,2023-07-15,Organic Search,34,Tier 1
CUST02517,2023-12-30,Email,31,Tier 2
CUST02518,2023-08-04,Paid Ads,44,Tier 1
CUST02519,2023-12-30,Organic Search,49,Tier 1
CUST02520,2023-07-14,Email,57,Tier 1
CUST02521,2023-12-24,Organic Search,41,Tier 2
CUST02522,2023-10-10,Email,30,Tier 2
CUST02523,2023-10-08,Paid Ads,32,Tier 1
CUST02524,2023-07-07,Social Media,36,Tier 2
CUST02525,2023-07-30,Organic Search,45,Tier 2
CUST02526,2023-08-18,Social Media,46,Tier 3
CUST02527,2023-11-21,Social Media,36,Tier 1
CUST02528,2023-10-19,Organic Search,34,Tier 2
CUST02529,2023-12-26,Organic Search,34,Tier 2
CUST02530,2023-09-10,Paid Ads,31,Tier 1
CUST02531,2023-09-18,Social Media,47,Tier 2
CUST02532,2023-09-21,Social Media,27,Tier 1
CUST02533,2023-08-11,Paid Ads,44,Tier 1
CUST02534,2023-07-17,Social Media,46,Tier 1
CUST02535,2024-01-07,Organic Search,59,Tier 1
CUST02536,2023-12-20,Organic Search,31,Tier 1
CUST02537,2023-07-07,Referral,54,Tier 2
CUST02538,2023-12-02,Social Media,27,Tier 2
CUST02539,2023-07-10,Paid Ads,32,Tier 2
CUST02540,2023-08-03,Social Media,30,Tier 1
CUST02541,2023-08-05,Referral,50,Tier 2
CUST02542,2023-11-30,Social Media,56,Tier 3
CUST02543,2023-07-06,Social Media,21,Tier 1
CUST02544,2023-11-29,Social Media,34,Tier 2
CUST02545,2023-11-23,Organic Search,38,Tier 2
CUST02546,2023-11-11,Social Media,50,Tier 2
CUST02547,2023-07-29,Organic Search,41,Tier 1
CUST02548,2023-11-03,Social Media,35,Tier 1
CUST02549,2023-11-30,Paid Ads,34,Tier 2
CUST02550,2023-12-30,Email,56,Tier 3
CUST02551,2023-09-19,Paid Ads,26,Tier 1
CUST02552,2023-12-21,Organic Search,37,Tier 3
CUST02553,2023-11-29,Organic Search,48,Tier 1
CUST02554,2023-09-13,Referral,52,Tier 1
CUST02555,2023-07-26,Referral,32,Tier 1
CUST02556,2023-11-04,Paid Ads,40,Tier 2
CUST02557,2023-10-23,Referral,35,Tier 1
CUST02558,2023-11-03,Social Media,33,Tier 1
CUST02559,2023-07-28,Email,50,Tier 3
CUST02560,2023-11-08,Organic Search,31,Tier 3
CUST02561,2023-09-13,Referral,39,Tier 1
CUST02562,2023-12-13,Email,58,Tier 1
CUST02563,2024-01-05,Social Media,51,Tier 2
CUST02564,2023-09-16,Social Media,45,Tier 2
CUST02565,2023-12-26,Social Media,53,Tier 1
CUST02566,2023-09-28,Email,34,Tier 3
CUST02567,2023-12-23,Organic Search,46,Tier 1
CUST02568,2023-07-21,Paid Ads,52,Tier 2
CUST02569,2023-08-23,Paid Ads,19,Tier 1
CUST02570,2023-12-31,Organic Search,59,Tier 2
CUST02571,2023-10-11,Email,49,Tier 1
CUST02572,2023-08-28,Email,54,Tier 2
CUST02573,2023-09-10,Social Media,51,Tier 3
CUST02574,2023-12-26,Organic Search,51,Tier 2
CUST02575,2023-07-20,Paid Ads,57,Tier 2
CUST02576,2023-10-20,Organic Search,36,Tier 1
CUST02577,2023-08-28,Organic Search,41,Tier 3
CUST02578,2023-09-09,Organic Search,41,Tier 3
CUST02579,2023-11-14,Social Media,33,Tier 2
CUST02580,2023-10-17,Organic Search,44,Tier 2
CUST02581,2023-11-06,Social Media,48,Tier 3
CUST02582,2023-12-04,Organic Search,43,Tier 1
CUST02583,2024-01-07,Social Media,34,Tier 2
CUST02584,2024-01-16,Social Media,57,Tier 2
CUST02585,2023-08-25,Referral,32,Tier 2
CUST02586,2024-01-12,Social Media,35,Tier 3
CUST02587,2023-08-04,Referral,30,Tier 2
CUST02588,2023-10-31,Social Media,47,Tier 1
CUST02589,2023-11-08,Email,50,Tier 1
CUST02590,2023-10-12,Organic Search,42,Tier 1
CUST02591,2023-07-07,Organic Search,31,Tier 2
CUST02592,2023-07-27,Organic Search,38,Tier 1
CUST02593,2023-07-01,Email,33,Tier 1
CUST02594,2024-01-15,Paid Ads,22,Tier 2
CUST02595,2023-12-19,Social Media,52,Tier 3
CUST02596,2023-09-25,Referral,46,Tier 3
CUST02597,2023-08-10,Paid Ads,20,Tier 3
CUST02598,2023-10-31,Paid Ads,48,Tier 2
CUST02599,2023-09-13,Referral,44,Tier 1
CUST02600,2023-08-11,Organic Search,44,Tier 3
CUST02601,2023-10-25,Social Media,38,Tier 1
CUST02602,2023-12-08,Organic Search,46,Tier 2
CUST02603,2023-12-25,Email,38,Tier 2
CUST02604,2023-09-01,Organic Search,29,Tier 3
CUST02605,2023-12-12,Social Media,28,Tier 1
CUST02606,2024-01-03,Email,41,Tier 1
CUST02607,2023-11-04,Organic Search,55,Tier 2
CUST02608,2023-12-23,Organic Search,59,Tier 1
CUST02609,2023-11-10,Paid Ads,37,Tier 3
CUST02610,2023-08-17,Referral,36,Tier 2
CUST02611,2023-07-03,Social Media,45,Tier 2
CUST02612,2023-10-24,Paid Ads,24,Tier 3
CUST02613,2023-12-22,Paid Ads,28,Tier 2
CUST02614,2024-01-06,Paid Ads,20,Tier 1
CUST02615,2023-10-07,Social Media,42,Tier 1
CUST02616,2023-10-24,Social Media,56,Tier 2
CUST02617,2023-07-14,Paid Ads,46,Tier 3
CUST02618,2024-01-07,Social Media,46,Tier 2
CUST02619,2023-10-20,Email,57,Tier 3
CUST02620,2023-08-30,Referral,20,Tier 1
CUST02621,2023-12-06,Referral,23,Tier 1
CUST02622,2023-10-03,Social Media,29,Tier 1
CUST02623,2023-07-17,Social Media,28,Tier 2
CUST02624,2023-11-01,Organic Search,20,Tier 1
CUST02625,2023-07-24,Social Media,33,Tier 1
CUST02626,2023-10-24,Paid Ads,57,Tier 2
CUST02627,2023-11-28,Organic Search,59,Tier 1
CUST02628,2023-09-20,Paid Ads,55,Tier 2
CUST02629,2023-08-19,Social Media,25,Tier 2
CUST02630,2023-09-17,Organic Search,38,Tier 1
CUST02631,2023-09-17,Paid Ads,52,Tier 1
CUST02632,2023-09-08,Paid Ads,53,Tier 3
CUST02633,2023-07-27,Organic Search,52,Tier 1
CUST02634,2023-07-15,Organic Search,40,Tier 1
CUST02635,2023-08-19,Social Media,49,Tier 1
CUST02636,2023-08-05,Social Media,41,Tier 1
CUST02637,2023-07-08,Organic Search,37,Tier 3
CUST02638,2023-09-17,Social Media,22,Tier 1
CUST02639,2023-11-08,Social Media,42,Tier 3
CUST02640,2024-01-06,Paid Ads,38,Tier 1
