transaction_id,customer_id,transaction_date,category,order_value,quantity
TXN000453,CUST00021,2024-03-14,Books,542.4,3
TXN000454,CUST00021,2024-02-23,Books,1174.16,4
TXN000455,CUST00021,2024-04-26,Apparel,663.88,1
TXN000456,CUST00021,2024-05-25,Electronics,925.9,1
TXN000457,CUST00022,2023-12-25,Home & Kitchen,445.54,4
TXN000458,CUST00022,2024-04-21,Books,287.31,4
TXN000459,CUST00022,2025-01-13,Apparel,573.34,4
TXN000460,CUST00022,2025-01-27,Electronics,600.5,3
TXN000461,CUST00022,2025-03-13,Books,561.52,2
TXN000462,CUST00022,2025-04-06,Beauty,722.56,2
TXN000463,CUST00023,2023-12-03,Home & Kitchen,743.63,1
TXN000464,CUST00023,2024-04-18,Electronics,586.11,2
TXN000465,CUST00023,2024-07-09,Beauty,376.53,3
TXN000466,CUST00023,2024-07-09,Home & Kitchen,503.85,2
TXN000467,CUST00023,2024-08-08,Electronics,352.57,1
TXN000468,CUST00023,2024-12-20,Sports,510.52,4
TXN000469,CUST00023,2025-03-29,Electronics,610.22,2
TXN000470,CUST00023,2025-05-30,Sports,547.15,3
TXN000471,CUST00023,2025-05-13,Beauty,760.44,4
TXN000472,CUST00024,2023-11-16,Home & Kitchen,150.0,2
TXN000473,CUST00024,2023-12-31,Beauty,280.39,4
TXN000474,CUST00024,2023-12-07,Beauty,538.46,2
TXN000475,CUST00024,2024-03-06,Sports,491.36,1
TXN000476,CUST00024,2024-04-20,Sports,660.14,4
TXN000477,CUST00024,2024-04-26,Apparel,409.8,2
TXN000478,CUST00024,2024-07-30,Sports,697.88,1
TXN000479,CUST00024,2024-11-27,Home & Kitchen,616.76,2
TXN000480,CUST00024,2025-01-13,Electronics,355.79,1
TXN000481,CUST00024,2025-03-11,Home & Kitchen,501.42,3
TXN000482,CUST00024,2025-05-12,Sports,662.36,3
TXN000483,CUST00025,2023-07-06,Home & Kitchen,669.14,4
TXN000484,CUST00025,2023-07-31,Apparel,970.53,3
TXN000485,CUST00025,2023-08-24,Electronics,722.92,2
TXN000486,CUST00025,2023-11-20,Books,829.94,3
TXN000487,CUST00025,2023-12-16,Apparel,1394.05,2
TXN000488,CUST00025,2023-12-31,Home & Kitchen,692.19,1
TXN000489,CUST00025,2024-01-20,Beauty,709.08,2
TXN000490,CUST00025,2024-01-10,Apparel,1453.34,2
TXN000491,CUST00025,2024-01-08,Apparel,782.73,3
TXN000492,CUST00025,2024-02-01,Sports,171.75,3
TXN000493,CUST00025,2024-03-04,Sports,1291.23,3
TXN000494,CUST00025,2024-04-25,Electronics,1340.84,1
TXN000495,CUST00025,2024-05-07,Home & Kitchen,1206.94,4
TXN000496,CUST00025,2024-06-17,Books,877.31,4
TXN000497,CUST00025,2024-07-08,Books,711.94,2
TXN000498,CUST00025,2024-09-16,Books,978.28,3
TXN000499,CUST00025,2024-09-22,Books,890.18,4
TXN000500,CUST00025,2024-09-30,Books,861.8,2
TXN000501,CUST00025,2024-11-11,Home & Kitchen,1413.68,3
TXN000502,CUST00025,2024-12-22,Apparel,1204.46,3
TXN000503,CUST00025,2025-01-21,Home & Kitchen,606.79,2
TXN000504,CUST00025,2025-01-24,Home & Kitchen,1184.52,1
TXN000505,CUST00025,2024-12-30,Electronics,1358.06,2
TXN000506,CUST00025,2025-03-18,Beauty,1459.73,4
TXN000507,CUST00025,2025-04-06,Beauty,667.97,4
TXN000508,CUST00025,2025-04-11,Electronics,1371.14,2
TXN000509,CUST00025,2025-04-25,Sports,1066.74,4
TXN000510,CUST00026,2023-09-07,Beauty,2444.77,2
TXN000511,CUST00026,2023-09-14,Sports,1036.56,3
TXN000512,CUST00026,2023-10-18,Sports,1571.53,3
TXN000513,CUST00026,2023-10-03,Apparel,2570.26,1
TXN000514,CUST00026,2023-10-11,Beauty,2019.89,2
TXN000515,CUST00026,2023-10-07,Electronics,1944.95,4
TXN000516,CUST00026,2023-09-28,Apparel,1062.13,3
TXN000517,CUST00026,2023-10-20,Beauty,1570.02,2
TXN000518,CUST00026,2023-10-13,Electronics,2325.79,2
TXN000519,CUST00026,2023-10-28,Books,907.84,2
TXN000520,CUST00026,2023-11-05,Books,975.95,3
TXN000521,CUST00026,2023-11-15,Beauty,2163.08,2
TXN000522,CUST00026,2023-11-24,Home & Kitchen,1598.83,4
TXN000523,CUST00026,2023-12-22,Apparel,1596.02,3
TXN000524,CUST00026,2023-12-07,Electronics,389.24,1
TXN000525,CUST00026,2023-11-28,Books,1650.18,3
TXN000526,CUST00026,2024-01-10,Books,1328.17,4
TXN000527,CUST00026,2024-01-16,Apparel,1077.68,2
TXN000528,CUST00026,2024-02-20,Electronics,1462.64,4
TXN000529,CUST00026,2024-02-09,Apparel,1179.12,4
TXN000530,CUST00026,2024-02-14,Beauty,1185.31,1
TXN000531,CUST00026,2024-02-27,Beauty,1103.76,1
TXN000532,CUST00026,2024-04-10,Beauty,1572.81,4
TXN000533,CUST00026,2024-04-26,Beauty,1632.03,2
TXN000534,CUST00026,2024-06-19,Electronics,1611.61,2
TXN000535,CUST00026,2024-06-29,Home & Kitchen,2246.28,4
TXN000536,CUST00026,2024-08-11,Apparel,2152.91,2
TXN000537,CUST00026,2024-09-10,Sports,2550.43,3
TXN000538,CUST00026,2024-10-16,Electronics,1621.83,3
TXN000539,CUST00026,2024-11-13,Apparel,1319.9,2
TXN000540,CUST00026,2024-11-16,Sports,2616.0,4
TXN000541,CUST00026,2024-10-23,Apparel,1207.55,3
TXN000542,CUST00026,2024-11-03,Home & Kitchen,2154.42,2
TXN000543,CUST00026,2024-12-03,Apparel,1597.26,1
TXN000544,CUST00026,2025-01-08,Books,1397.59,2
TXN000545,CUST00026,2025-02-02,Books,621.23,1
TXN000546,CUST00026,2025-01-22,Sports,2005.3,2
TXN000547,CUST00026,2025-03-08,Apparel,1693.55,2
TXN000548,CUST00026,2025-05-09,Beauty,1932.39,3
TXN000549,CUST00026,2025-04-18,Home & Kitchen,1563.72,2
TXN000550,CUST00026,2025-04-26,Beauty,772.79,2
TXN000551,CUST00026,2025-04-17,Sports,2576.21,2
TXN000552,CUST00026,2025-05-29,Sports,2227.79,3
TXN000553,CUST00026,2025-05-22,Apparel,2764.15,4
TXN000554,CUST00026,2025-06-09,Books,1590.65,1
TXN000555,CUST00027,2024-05-16,Electronics,842.8,2
TXN000556,CUST00027,2024-07-27,Apparel,453.87,3
TXN000557,CUST00027,2024-08-12,Home & Kitchen,717.92,4
TXN000558,CUST00027,2024-09-22,Apparel,343.36,1
TXN000559,CUST00027,2024-09-05,Sports,641.09,4
TXN000560,CUST00027,2024-10-09,Beauty,668.66,1
TXN000561,CUST00027,2024-12-05,Books,456.37,3
TXN000562,CUST00027,2024-12-19,Beauty,591.43,2
TXN000563,CUST00027,2025-05-22,Sports,341.76,2
TXN000564,CUST00028,2023-11-05,Apparel,1548.99,4
TXN000565,CUST00028,2023-11-12,Books,1178.61,3
TXN000566,CUST00028,2023-11-10,Beauty,425.57,3
TXN000567,CUST00028,2023-11-03,Books,372.18,4
TXN000568,CUST00028,2023-12-13,Books,784.08,4
TXN000569,CUST00028,2024-01-04,Apparel,840.04,3
TXN000570,CUST00028,2024-01-16,Beauty,275.6,4
TXN000571,CUST00028,2024-02-06,Books,251.02,4
TXN000572,CUST00028,2024-03-08,Beauty,190.58,1
TXN000573,CUST00028,2024-04-02,Beauty,2041.97,1
TXN000574,CUST00028,2024-04-22,Home & Kitchen,1210.45,1
TXN000575,CUST00028,2024-05-06,Home & Kitchen,935.13,3
TXN000576,CUST00028,2024-05-22,Electronics,1095.39,2
TXN000577,CUST00028,2024-06-14,Books,941.8,2
TXN000578,CUST00028,2024-07-11,Electronics,1128.78,1
TXN000579,CUST00028,2024-07-20,Sports,829.4,2
TXN000580,CUST00028,2024-09-06,Home & Kitchen,817.97,1
TXN000581,CUST00028,2024-12-20,Electronics,513.97,3
TXN000582,CUST00029,2023-10-05,Sports,331.04,1
TXN000583,CUST00029,2023-09-14,Apparel,473.51,1
TXN000584,CUST00029,2023-11-14,Beauty,1678.72,1
TXN000585,CUST00029,2023-11-26,Electronics,1145.11,4
TXN000586,CUST00029,2023-11-15,Home & Kitchen,860.54,1
TXN000587,CUST00029,2024-01-25,Books,560.98,3
TXN000588,CUST00029,2024-01-15,Sports,993.97,4
TXN000589,CUST00029,2024-01-11,Beauty,754.08,1
TXN000590,CUST00029,2024-03-07,Beauty,830.34,2
TXN000591,CUST00029,2024-04-28,Beauty,1095.41,2
TXN000592,CUST00029,2024-05-23,Books,855.1,2
TXN000593,CUST00029,2024-06-27,Electronics,744.96,2
TXN000594,CUST00029,2024-06-04,Apparel,957.7,3
TXN000595,CUST00029,2024-06-28,Books,625.34,1
TXN000596,CUST00029,2024-07-28,Beauty,1274.3,2
TXN000597,CUST00029,2024-08-02,Books,1016.28,2
TXN000598,CUST00029,2024-08-21,Electronics,483.5,3
TXN000599,CUST00029,2024-08-30,Home & Kitchen,1245.65,2
TXN000600,CUST00029,2024-09-18,Electronics,400.45,4
TXN000601,CUST00029,2024-10-11,Beauty,675.57,3
TXN000602,CUST00029,2024-10-17,Apparel,1318.25,2
TXN000603,CUST00029,2024-11-18,Books,574.82,2
TXN000604,CUST00029,2024-12-23,Sports,1370.13,3
TXN000605,CUST00029,2024-12-10,Beauty,1102.67,3
TXN000606,CUST00029,2024-12-20,Sports,584.2,2
TXN000607,CUST00029,2024-12-01,Apparel,1340.45,2
TXN000608,CUST00029,2024-12-31,Apparel,1120.97,3
TXN000609,CUST00029,2025-01-03,Electronics,705.98,4
TXN000610,CUST00029,2025-03-18,Books,1195.41,2
TXN000611,CUST00029,2025-03-28,Beauty,426.91,1
TXN000612,CUST00029,2025-04-14,Apparel,577.57,1
TXN000613,CUST00029,2025-05-14,Sports,953.49,2
TXN000614,CUST00029,2025-05-17,Electronics,484.48,2
TXN000615,CUST00029,2025-05-17,Apparel,746.68,1
TXN000616,CUST00030,2023-11-03,Apparel,379.34,3
TXN000617,CUST00030,2024-01-15,Sports,676.28,4
TXN000618,CUST00030,2024-01-17,Books,485.84,3
TXN000619,CUST00030,2024-01-27,Beauty,865.69,1
TXN000620,CUST00030,2024-07-21,Beauty,507.22,2
TXN000621,CUST00031,2024-01-12,Apparel,923.62,1
TXN000622,CUST00031,2023-12-27,Home & Kitchen,943.16,2
TXN000623,CUST00031,2024-01-26,Apparel,1442.16,1
TXN000624,CUST00031,2024-03-25,Electronics,1119.16,3
TXN000625,CUST00031,2024-04-07,Beauty,615.04,2
TXN000626,CUST00031,2024-06-04,Beauty,887.06,3
TXN000627,CUST00031,2024-06-02,Apparel,1330.55,3
TXN000628,CUST00031,2024-07-21,Books,1537.53,4
TXN000629,CUST00031,2024-07-13,Apparel,1111.85,4
TXN000630,CUST00031,2024-08-20,Home & Kitchen,863.46,3
TXN000631,CUST00031,2024-08-11,Electronics,710.78,2
TXN000632,CUST00032,2024-01-09,Books,429.67,1
TXN000633,CUST00032,2024-01-11,Beauty,405.28,1
TXN000634,CUST00032,2024-04-28,Apparel,519.31,1
TXN000635,CUST00032,2024-08-26,Apparel,269.55,2
TXN000636,CUST00032,2024-09-15,Sports,429.73,4
TXN000637,CUST00032,2025-03-12,Beauty,770.7,2
TXN000638,CUST00032,2025-03-22,Sports,702.21,4
TXN000639,CUST00032,2025-04-29,Home & Kitchen,592.03,4
TXN000640,CUST00033,2023-11-02,Electronics,743.81,2
TXN000641,CUST00033,2023-12-05,Home & Kitchen,788.1,4
TXN000642,CUST00033,2024-04-09,Beauty,445.22,3
TXN000643,CUST00033,2024-07-21,Home & Kitchen,521.48,1
TXN000644,CUST00033,2024-10-05,Books,379.32,4
TXN000645,CUST00033,2025-01-03,Beauty,323.58,1
TXN000646,CUST00034,2023-09-12,Sports,1294.41,1
TXN000647,CUST00034,2023-09-10,Home & Kitchen,1276.56,1
TXN000648,CUST00034,2023-10-08,Home & Kitchen,745.42,2
TXN000649,CUST00034,2023-10-09,Beauty,2653.64,3
TXN000650,CUST00034,2023-10-06,Apparel,1086.88,3
TXN000651,CUST00034,2023-10-14,Books,2558.72,4
TXN000652,CUST00034,2023-10-29,Beauty,1476.45,2
TXN000653,CUST00034,2023-11-28,Electronics,1434.56,2
TXN000654,CUST00034,2023-11-03,Sports,1023.33,3
TXN000655,CUST00034,2023-11-17,Home & Kitchen,1555.13,2
TXN000656,CUST00034,2023-12-11,Home & Kitchen,1234.42,4
TXN000657,CUST00034,2023-12-31,Electronics,1378.1,2
TXN000658,CUST00034,2024-01-08,Books,1322.2,1
TXN000659,CUST00034,2024-01-06,Books,1702.55,4
TXN000660,CUST00034,2024-01-04,Apparel,923.51,1
TXN000661,CUST00034,2024-01-03,Books,1173.21,4
TXN000662,CUST00034,2024-02-24,Home & Kitchen,1774.42,4
TXN000663,CUST00034,2024-02-20,Electronics,1910.64,1
TXN000664,CUST00034,2024-02-22,Electronics,993.56,3
TXN000665,CUST00034,2024-02-19,Home & Kitchen,2195.28,3
TXN000666,CUST00034,2024-02-12,Apparel,2309.61,3
TXN000667,CUST00034,2024-02-21,Books,1714.01,4
TXN000668,CUST00034,2024-03-03,Apparel,826.22,4
TXN000669,CUST00034,2024-03-13,Apparel,1334.2,3
TXN000670,CUST00034,2024-04-18,Electronics,1079.51,1
TXN000671,CUST00034,2024-04-20,Home & Kitchen,1919.85,4
TXN000672,CUST00034,2024-04-21,Apparel,2594.38,1
TXN000673,CUST00034,2024-04-26,Beauty,1117.42,4
TXN000674,CUST00034,2024-04-18,Electronics,1635.74,1
TXN000675,CUST00034,2024-06-16,Home & Kitchen,2994.68,1
TXN000676,CUST00034,2024-06-17,Beauty,1386.7,4
TXN000677,CUST00034,2024-06-07,Electronics,1333.75,3
TXN000678,CUST00034,2024-07-20,Beauty,1234.07,3
TXN000679,CUST00034,2024-07-04,Home & Kitchen,1362.92,2
TXN000680,CUST00034,2024-07-13,Apparel,1660.62,3
TXN000681,CUST00034,2024-07-09,Apparel,1737.48,3
TXN000682,CUST00034,2024-06-27,Apparel,2608.29,2
TXN000683,CUST00034,2024-08-08,Books,1688.5,2
TXN000684,CUST00034,2024-07-27,Apparel,2513.75,4
TXN000685,CUST00034,2024-08-24,Beauty,1763.62,3
TXN000686,CUST00034,2024-09-04,Home & Kitchen,2375.9,4
TXN000687,CUST00034,2024-09-04,Apparel,1312.61,2
TXN000688,CUST00034,2024-10-01,Home & Kitchen,3406.0,2
TXN000689,CUST00034,2024-10-15,Books,1534.35,4
TXN000690,CUST00034,2024-12-01,Home & Kitchen,2798.58,1
TXN000691,CUST00034,2025-01-21,Books,1693.54,1
TXN000692,CUST00034,2025-01-06,Home & Kitchen,1844.61,4
TXN000693,CUST00034,2025-01-25,Home & Kitchen,1209.8,2
TXN000694,CUST00034,2025-01-25,Apparel,1067.96,3
TXN000695,CUST00034,2025-02-16,Sports,2105.66,2
TXN000696,CUST00034,2025-05-20,Sports,2157.82,3
TXN000697,CUST00034,2025-05-13,Apparel,3438.28,2
TXN000698,CUST00034,2025-04-23,Home & Kitchen,1666.5,1
TXN000699,CUST00034,2025-06-06,Books,1773.85,3
TXN000700,CUST00034,2025-06-09,Home & Kitchen,1802.35,3
TXN000701,CUST00034,2025-05-31,Sports,950.44,2
TXN000702,CUST00035,2023-09-04,Books,3158.27,3
TXN000703,CUST00035,2023-08-27,Apparel,3360.39,2
TXN000704,CUST00035,2023-08-19,Sports,1532.77,2
TXN000705,CUST00035,2023-09-06,Apparel,4667.42,3
TXN000706,CUST00035,2023-09-24,Apparel,4168.33,3
TXN000707,CUST00035,2023-10-05,Sports,6140.34,1
TXN000708,CUST00035,2023-10-09,Home & Kitchen,3010.98,1
TXN000709,CUST00035,2023-10-15,Sports,5432.72,4
TXN000710,CUST00035,2023-09-27,Apparel,3372.42,4
TXN000711,CUST00035,2023-10-17,Home & Kitchen,3304.18,1
TXN000712,CUST00035,2023-11-15,Apparel,4227.71,2
TXN000713,CUST00035,2023-11-15,Electronics,4554.96,3
TXN000714,CUST00035,2023-11-03,Books,1172.33,4
TXN000715,CUST00035,2023-10-29,Books,4702.29,4
TXN000716,CUST00035,2023-11-07,Beauty,3303.51,4
TXN000717,CUST00035,2023-11-10,Sports,3234.09,4
TXN000718,CUST00035,2023-10-25,Beauty,2024.06,4
TXN000719,CUST00035,2023-10-27,Beauty,3336.08,4
TXN000720,CUST00035,2023-11-18,Home & Kitchen,2129.56,2
TXN000721,CUST00035,2023-12-07,Beauty,3525.11,3
TXN000722,CUST00035,2023-11-30,Books,3550.97,3
TXN000723,CUST00035,2023-11-29,Books,3834.77,1
TXN000724,CUST00035,2023-12-16,Electronics,4396.88,3
TXN000725,CUST00035,2023-11-17,Books,3233.31,3
TXN000726,CUST00035,2023-12-23,Electronics,3273.45,2
TXN000727,CUST00035,2023-12-21,Electronics,2656.85,4
TXN000728,CUST00035,2024-01-12,Apparel,1367.34,3
TXN000729,CUST00035,2024-01-22,Beauty,3278.27,4
TXN000730,CUST00035,2024-02-09,Apparel,4515.77,3
TXN000731,CUST00035,2024-02-17,Books,2143.23,2
TXN000732,CUST00035,2024-03-11,Beauty,2092.6,2
TXN000733,CUST00035,2024-02-19,Books,3694.97,1
TXN000734,CUST00035,2024-03-05,Beauty,3617.56,3
TXN000735,CUST00035,2024-02-22,Books,2984.96,1
TXN000736,CUST00035,2024-04-09,Electronics,2527.77,2
TXN000737,CUST00035,2024-03-28,Sports,2572.4,4
TXN000738,CUST00035,2024-03-22,Sports,3003.6,4
TXN000739,CUST00035,2024-03-19,Home & Kitchen,3709.83,4
TXN000740,CUST00035,2024-04-21,Sports,3389.97,4
TXN000741,CUST00035,2024-04-25,Apparel,3773.07,3
TXN000742,CUST00035,2024-06-03,Home & Kitchen,4344.07,2
TXN000743,CUST00035,2024-05-16,Books,2624.48,3
TXN000744,CUST00035,2024-06-06,Apparel,2305.14,4
TXN000745,CUST00035,2024-06-11,Apparel,1885.42,1
TXN000746,CUST00035,2024-05-16,Home & Kitchen,2635.06,1
TXN000747,CUST00035,2024-06-25,Books,3617.18,1
TXN000748,CUST00035,2024-07-12,Sports,2629.63,3
TXN000749,CUST00035,2024-07-20,Sports,2414.85,2
TXN000750,CUST00035,2024-07-17,Home & Kitchen,3425.24,1
TXN000751,CUST00035,2024-07-23,Beauty,3789.06,2
TXN000752,CUST00035,2024-07-25,Home & Kitchen,4239.8,3
TXN000753,CUST00035,2024-08-03,Beauty,6915.69,3
TXN000754,CUST00035,2024-07-22,Sports,4033.8,3
TXN000755,CUST00035,2024-09-09,Sports,2097.11,2
TXN000756,CUST00035,2024-08-27,Electronics,2629.13,1
TXN000757,CUST00035,2024-08-19,Apparel,3676.49,3
TXN000758,CUST00035,2024-08-28,Beauty,4289.05,2
TXN000759,CUST00035,2024-08-27,Books,4821.09,4
TXN000760,CUST00035,2024-08-13,Books,5855.88,3
TXN000761,CUST00035,2024-08-19,Apparel,3288.48,1
TXN000762,CUST00035,2024-09-18,Beauty,2948.88,3
TXN000763,CUST00035,2024-09-27,Books,4842.93,4
TXN000764,CUST00035,2024-09-15,Beauty,4445.48,3
TXN000765,CUST00035,2024-10-03,Beauty,4560.74,2
TXN000766,CUST00035,2024-11-05,Beauty,4030.87,3
TXN000767,CUST00035,2024-10-24,Apparel,4625.66,3
TXN000768,CUST00035,2024-10-19,Books,3129.33,3
TXN000769,CUST00035,2024-11-09,Books,3526.29,3
TXN000770,CUST00035,2024-10-26,Sports,6131.35,2
TXN000771,CUST00035,2024-10-15,Electronics,2170.61,2
TXN000772,CUST00035,2024-10-25,Electronics,3831.06,4
TXN000773,CUST00035,2024-11-24,Electronics,2652.67,2
TXN000774,CUST00035,2024-12-09,Electronics,6481.06,1
TXN000775,CUST00035,2025-01-04,Electronics,3233.13,1
TXN000776,CUST00035,2024-12-24,Books,2991.77,4
TXN000777,CUST00035,2024-12-23,Electronics,4044.03,2
TXN000778,CUST00035,2025-01-04,Home & Kitchen,933.2,1
TXN000779,CUST00035,2025-01-19,Electronics,4812.92,4
TXN000780,CUST00035,2025-01-23,Electronics,3594.71,4
TXN000781,CUST00035,2025-01-14,Electronics,3356.42,2
TXN000782,CUST00035,2025-01-27,Electronics,3261.94,3
TXN000783,CUST00035,2025-01-17,Apparel,2275.12,1
TXN000784,CUST00035,2025-01-11,Beauty,4050.58,1
TXN000785,CUST00035,2025-03-08,Beauty,2500.1,2
TXN000786,CUST00035,2025-04-05,Home & Kitchen,2956.1,3
TXN000787,CUST00035,2025-04-03,Beauty,2304.33,1
TXN000788,CUST00035,2025-03-30,Books,4010.48,2
TXN000789,CUST00035,2025-03-29,Beauty,2712.58,4
TXN000790,CUST00035,2025-03-26,Sports,2220.25,4
TXN000791,CUST00035,2025-04-09,Sports,1654.0,1
TXN000792,CUST00035,2025-03-30,Books,3900.12,2
TXN000793,CUST00035,2025-03-19,Books,2998.81,3
TXN000794,CUST00035,2025-03-16,Home & Kitchen,3107.4,2
TXN000795,CUST00035,2025-03-18,Beauty,4021.25,4
TXN000796,CUST00035,2025-05-09,Books,3086.46,2
TXN000797,CUST00035,2025-05-01,Home & Kitchen,1220.29,2
TXN000798,CUST00035,2025-05-21,Books,3927.91,3
TXN000799,CUST00035,2025-05-26,Home & Kitchen,5558.56,2
TXN000800,CUST00035,2025-06-08,Books,4055.86,1
TXN000801,CUST00036,2023-10-20,Books,1590.78,1
TXN000802,CUST00036,2023-11-04,Sports,1900.91,2
TXN000803,CUST00036,2023-11-07,Electronics,2496.27,4
TXN000804,CUST00036,2023-10-25,Apparel,2187.8,3
TXN000805,CUST00036,2023-11-24,Electronics,1543.57,2
TXN000806,CUST00036,2023-12-06,Electronics,1887.99,3
TXN000807,CUST00036,2024-01-08,Sports,1592.13,2
TXN000808,CUST00036,2024-01-31,Apparel,1524.99,4
TXN000809,CUST00036,2024-03-20,Sports,1580.48,1
TXN000810,CUST00036,2024-03-18,Beauty,1909.34,4
TXN000811,CUST00036,2024-04-12,Electronics,1478.81,4
TXN000812,CUST00036,2024-03-24,Home & Kitchen,1122.48,3
TXN000813,CUST00036,2024-04-20,Beauty,755.98,4
TXN000814,CUST00036,2024-05-23,Books,1457.56,3
TXN000815,CUST00036,2024-05-31,Sports,1528.28,3
TXN000816,CUST00036,2024-06-02,Electronics,2130.53,3
TXN000817,CUST00036,2024-06-01,Beauty,999.52,3
TXN000818,CUST00036,2024-07-15,Electronics,2024.11,2
TXN000819,CUST00036,2024-07-15,Books,2512.52,3
TXN000820,CUST00036,2024-08-10,Books,1291.83,2
TXN000821,CUST00036,2024-07-29,Home & Kitchen,1700.72,1
TXN000822,CUST00036,2024-07-18,Electronics,434.89,4
TXN000823,CUST00036,2024-08-18,Sports,1284.55,3
TXN000824,CUST00036,2024-08-17,Electronics,2462.1,2
TXN000825,CUST00036,2024-09-03,Electronics,2308.71,2
TXN000826,CUST00036,2024-09-29,Home & Kitchen,1816.59,4
TXN000827,CUST00036,2024-10-23,Electronics,1416.0,4
TXN000828,CUST00036,2024-12-02,Books,2561.39,2
TXN000829,CUST00036,2024-12-14,Apparel,857.76,4
TXN000830,CUST00036,2025-01-01,Sports,2000.57,4
TXN000831,CUST00036,2024-12-17,Electronics,1747.99,2
TXN000832,CUST00036,2025-01-23,Beauty,1765.73,2
TXN000833,CUST00036,2025-01-24,Books,2013.35,4
TXN000834,CUST00036,2025-01-23,Apparel,709.2,4
TXN000835,CUST00036,2025-03-04,Home & Kitchen,691.72,3
TXN000836,CUST00036,2025-02-21,Sports,827.91,3
TXN000837,CUST00036,2025-02-12,Books,2463.95,1
TXN000838,CUST00036,2025-03-22,Beauty,1661.1,4
TXN000839,CUST00036,2025-04-04,Sports,2174.1,3
TXN000840,CUST00036,2025-04-23,Beauty,2279.62,1
TXN000841,CUST00036,2025-04-14,Books,1157.99,3
TXN000842,CUST00036,2025-05-28,Sports,1821.06,4
TXN000843,CUST00036,2025-05-17,Home & Kitchen,1113.65,1
TXN000844,CUST00037,2023-09-13,Home & Kitchen,405.45,4
TXN000845,CUST00037,2024-01-10,Apparel,329.48,1
TXN000846,CUST00037,2024-04-11,Books,723.21,4
TXN000847,CUST00037,2024-07-14,Beauty,666.6,1
TXN000848,CUST00038,2024-08-11,Home & Kitchen,386.65,4
TXN000849,CUST00038,2024-12-23,Apparel,409.12,3
TXN000850,CUST00038,2025-03-30,Sports,310.83,4
TXN000851,CUST00038,2025-05-24,Books,624.31,3
TXN000852,CUST00039,2023-12-18,Apparel,1156.69,1
TXN000853,CUST00039,2024-01-09,Home & Kitchen,1205.09,4
TXN000854,CUST00039,2024-02-21,Apparel,745.38,4
TXN000855,CUST00039,2024-02-06,Beauty,285.49,3
TXN000856,CUST00039,2024-03-29,Apparel,881.96,3
TXN000857,CUST00039,2024-04-05,Sports,1171.11,1
TXN000858,CUST00039,2024-06-25,Electronics,963.63,4
TXN000859,CUST00039,2024-08-16,Apparel,1366.88,4
TXN000860,CUST00039,2024-09-19,Home & Kitchen,751.14,4
TXN000861,CUST00039,2024-12-15,Beauty,1251.36,2
TXN000862,CUST00039,2025-01-26,Books,1020.04,1
TXN000863,CUST00039,2025-03-16,Electronics,1347.51,2
TXN000864,CUST00039,2025-03-16,Home & Kitchen,796.08,3
TXN000865,CUST00039,2025-03-23,Apparel,989.84,2
TXN000866,CUST00039,2025-03-30,Books,983.49,2
TXN000867,CUST00039,2025-05-01,Beauty,493.55,2
TXN000868,CUST00039,2025-05-13,Apparel,1200.01,2
TXN000869,CUST00039,2025-06-03,Beauty,883.85,2
TXN000870,CUST00039,2025-05-29,Beauty,979.23,2
TXN000871,CUST00039,2025-06-06,Sports,1115.89,3
TXN000872,CUST00040,2024-01-26,Electronics,1041.26,1
TXN000873,CUST00040,2024-02-16,Beauty,900.55,1
TXN000874,CUST00040,2024-04-14,Apparel,1109.8,4
TXN000875,CUST00040,2024-05-15,Apparel,1059.75,3
TXN000876,CUST00040,2024-05-21,Apparel,1615.96,1
TXN000877,CUST00040,2024-05-28,Beauty,1002.6,1
TXN000878,CUST00040,2024-06-27,Beauty,1372.49,1
TXN000879,CUST00040,2024-06-10,Home & Kitchen,1171.63,4
TXN000880,CUST00040,2024-06-11,Electronics,1174.03,1
TXN000881,CUST00040,2024-07-17,Home & Kitchen,952.95,2
TXN000882,CUST00040,2024-09-18,Books,1534.29,4
TXN000883,CUST00040,2024-11-16,Electronics,756.4,4
TXN000884,CUST00040,2024-12-02,Apparel,796.39,4
TXN000885,CUST00040,2024-11-20,Apparel,1109.72,3
TXN000886,CUST00040,2025-01-21,Apparel,1110.61,1
TXN000887,CUST00040,2025-02-25,Home & Kitchen,963.0,3
TXN000888,CUST00040,2025-03-29,Sports,1029.12,2
TXN000889,CUST00040,2025-04-25,Beauty,700.9,4
TXN000890,CUST00040,2025-05-09,Apparel,714.95,1
TXN000891,CUST00041,2024-01-18,Sports,238.36,3
TXN000892,CUST00041,2024-06-15,Home & Kitchen,746.83,3
TXN000893,CUST00041,2024-10-06,Electronics,429.92,4
TXN000894,CUST00041,2024-09-14,Apparel,718.05,1
TXN000895,CUST00041,2024-11-13,Apparel,452.65,3
TXN000896,CUST00041,2025-01-01,Electronics,528.81,2
TXN000897,CUST00042,2024-01-28,Home & Kitchen,1391.15,3
TXN000898,CUST00042,2024-01-14,Books,366.51,3
TXN000899,CUST00042,2024-03-27,Beauty,1088.81,3
TXN000900,CUST00042,2024-03-29,Sports,976.98,4
TXN000901,CUST00042,2024-05-06,Books,1046.4,3
TXN000902,CUST00042,2024-05-19,Beauty,1389.33,2
TXN000903,CUST00042,2024-08-06,Books,1160.83,2
